idx,forecast_time,last_context_time,last_close,p_up,gen_mean,gen_sd,gen_distinct,step_gap_h,ctx_max_gap_h,spans_weekend_gap
57921,2026-03-26 07:00:00+00:00,2026-03-26 06:00:00+00:00,1.15574,0.3,1.1557742357254028,0.0006420552381314337,6,1.0,49.0,False
57922,2026-03-26 08:00:00+00:00,2026-03-26 07:00:00+00:00,1.15662,0.26666666666666666,1.1563574075698853,0.0007531279698014259,9,1.0,49.0,False
57923,2026-03-26 09:00:00+00:00,2026-03-26 08:00:00+00:00,1.15534,0.3333333333333333,1.1551305055618286,0.0007585465791635215,7,1.0,49.0,False
57924,2026-03-26 10:00:00+00:00,2026-03-26 09:00:00+00:00,1.15593,0.2,1.1552854776382446,0.00043690582970157266,4,1.0,49.0,False
57925,2026-03-26 11:00:00+00:00,2026-03-26 10:00:00+00:00,1.15593,0.5,1.1559861898422241,0.0006187111139297485,7,1.0,49.0,False
57926,2026-03-26 12:00:00+00:00,2026-03-26 11:00:00+00:00,1.15568,0.36666666666666664,1.155603289604187,0.0008116256212815642,8,1.0,49.0,False
57927,2026-03-26 13:00:00+00:00,2026-03-26 12:00:00+00:00,1.15237,0.4666666666666667,1.1524989604949951,0.0012117958394810557,9,1.0,49.0,False
57928,2026-03-26 14:00:00+00:00,2026-03-26 13:00:00+00:00,1.15347,0.4666666666666667,1.1533838510513306,0.0007573124603368342,11,1.0,49.0,False
57929,2026-03-26 15:00:00+00:00,2026-03-26 14:00:00+00:00,1.15417,0.8666666666666667,1.1551518440246582,0.001120682223699987,14,1.0,49.0,False
57930,2026-03-26 16:00:00+00:00,2026-03-26 15:00:00+00:00,1.15472,0.26666666666666666,1.154563546180725,0.0005448439042083919,5,1.0,49.0,False
57931,2026-03-26 17:00:00+00:00,2026-03-26 16:00:00+00:00,1.15409,0.6666666666666666,1.1542009115219116,0.0007011007401160896,6,1.0,49.0,False
57932,2026-03-26 18:00:00+00:00,2026-03-26 17:00:00+00:00,1.15352,0.7,1.1540369987487793,0.0006012861267663538,6,1.0,49.0,False
57933,2026-03-26 19:00:00+00:00,2026-03-26 18:00:00+00:00,1.15254,1.0,1.1535834074020386,0.00047264384920708835,4,1.0,49.0,False
57934,2026-03-26 20:00:00+00:00,2026-03-26 19:00:00+00:00,1.15333,0.4666666666666667,1.1532620191574097,0.00043666435522027314,4,1.0,49.0,False
57935,2026-03-26 21:00:00+00:00,2026-03-26 20:00:00+00:00,1.15215,1.0,1.1529943943023682,0.00036611559335142374,2,1.0,49.0,False
57936,2026-03-26 22:00:00+00:00,2026-03-26 21:00:00+00:00,1.15252,1.0,1.1534125804901123,0.0004511711886152625,4,1.0,49.0,False
57937,2026-03-26 23:00:00+00:00,2026-03-26 22:00:00+00:00,1.15281,0.4666666666666667,1.153146743774414,0.0004163225239608437,3,1.0,49.0,False
57938,2026-03-27 00:00:00+00:00,2026-03-26 23:00:00+00:00,1.1538,0.2,1.1535708904266357,0.0004496907931752503,4,1.0,49.0,False
57939,2026-03-27 01:00:00+00:00,2026-03-27 00:00:00+00:00,1.1534,0.8333333333333334,1.1537832021713257,0.00044151899055577815,4,1.0,49.0,False
57940,2026-03-27 02:00:00+00:00,2026-03-27 01:00:00+00:00,1.15301,0.4666666666666667,1.1531431674957275,0.0004395333235152066,4,1.0,49.0,False
57941,2026-03-27 03:00:00+00:00,2026-03-27 02:00:00+00:00,1.15395,0.8333333333333334,1.154207468032837,0.0004792515537701547,4,1.0,49.0,False
57942,2026-03-27 04:00:00+00:00,2026-03-27 03:00:00+00:00,1.15381,0.9666666666666667,1.1541122198104858,0.00029318471206352115,4,1.0,49.0,False
57943,2026-03-27 05:00:00+00:00,2026-03-27 04:00:00+00:00,1.15385,0.8,1.1540523767471313,0.00045342204975895584,4,1.0,49.0,False
57944,2026-03-27 06:00:00+00:00,2026-03-27 05:00:00+00:00,1.15422,0.9333333333333333,1.154615044593811,0.0004324142064433545,5,1.0,49.0,False
57945,2026-03-27 07:00:00+00:00,2026-03-27 06:00:00+00:00,1.15408,0.8333333333333334,1.1543591022491455,0.0005752823199145496,5,1.0,49.0,False
57946,2026-03-27 08:00:00+00:00,2026-03-27 07:00:00+00:00,1.15341,0.5333333333333333,1.1533665657043457,0.0008349145646207035,7,1.0,49.0,False
57947,2026-03-27 09:00:00+00:00,2026-03-27 08:00:00+00:00,1.15184,0.6,1.1517751216888428,0.0008886746945790946,7,1.0,49.0,False
57948,2026-03-27 10:00:00+00:00,2026-03-27 09:00:00+00:00,1.15201,0.8,1.152246117591858,0.0007784120389260352,8,1.0,49.0,False
57949,2026-03-27 11:00:00+00:00,2026-03-27 10:00:00+00:00,1.15189,0.8,1.1519817113876343,0.0006087382207624614,7,1.0,49.0,False
57950,2026-03-27 12:00:00+00:00,2026-03-27 11:00:00+00:00,1.15107,0.5333333333333333,1.151430606842041,0.0008109364425763488,11,1.0,49.0,False
57951,2026-03-27 13:00:00+00:00,2026-03-27 12:00:00+00:00,1.15072,0.5,1.1510623693466187,0.0008932952187024057,10,1.0,49.0,False
57952,2026-03-27 14:00:00+00:00,2026-03-27 13:00:00+00:00,1.15145,0.4,1.151292085647583,0.0009482133318670094,8,1.0,49.0,False
57953,2026-03-27 15:00:00+00:00,2026-03-27 14:00:00+00:00,1.15229,0.8333333333333334,1.1530455350875854,0.0007376144640147686,8,1.0,49.0,False
57954,2026-03-27 16:00:00+00:00,2026-03-27 15:00:00+00:00,1.15282,0.6,1.1525840759277344,0.0007392666884697974,8,1.0,49.0,False
57955,2026-03-27 17:00:00+00:00,2026-03-27 16:00:00+00:00,1.1519,0.8666666666666667,1.1522666215896606,0.0006694566109217703,8,1.0,49.0,False
57956,2026-03-27 18:00:00+00:00,2026-03-27 17:00:00+00:00,1.15186,0.8333333333333334,1.1520745754241943,0.0006376119563356042,5,1.0,49.0,False
57957,2026-03-27 19:00:00+00:00,2026-03-27 18:00:00+00:00,1.15119,0.9666666666666667,1.152004599571228,0.0004371185787022114,5,1.0,49.0,False
57958,2026-03-27 20:00:00+00:00,2026-03-27 19:00:00+00:00,1.15132,0.9,1.1519830226898193,0.0006019816501066089,5,1.0,49.0,False
57959,2026-03-27 21:00:00+00:00,2026-03-27 20:00:00+00:00,1.15167,0.7666666666666667,1.1518391370773315,0.0005277214804664254,6,1.0,49.0,False
57960,2026-03-29 23:00:00+00:00,2026-03-27 21:00:00+00:00,1.15062,0.7333333333333333,1.151192545890808,0.0005781771033070982,8,50.0,49.0,True
57961,2026-03-30 00:00:00+00:00,2026-03-29 23:00:00+00:00,1.14986,0.43333333333333335,1.1500862836837769,0.0006473446264863014,8,1.0,50.0,False
57962,2026-03-30 01:00:00+00:00,2026-03-30 00:00:00+00:00,1.14881,0.9,1.1496751308441162,0.0007819790043868124,7,1.0,50.0,False
57963,2026-03-30 02:00:00+00:00,2026-03-30 01:00:00+00:00,1.14912,0.3333333333333333,1.1492130756378174,0.0006114419084042311,6,1.0,50.0,False
57964,2026-03-30 03:00:00+00:00,2026-03-30 02:00:00+00:00,1.15066,0.9,1.1512870788574219,0.0004357668221928179,5,1.0,50.0,False
57965,2026-03-30 04:00:00+00:00,2026-03-30 03:00:00+00:00,1.15046,0.7,1.1506255865097046,0.0005568191409111023,7,1.0,50.0,False
